country,isoCode,continent,continentCode,year,halfDecade,pandemicPeriod,vehicleType,powertrain,evSales,evSalesShare,evStock,evStockShare,evElectricityDemand,evChargingPoints,chargingPointsPerEv,population,GDP
China,CHN,Asia,AS,2010,2010-2014,Pre-Pandemic,Trucks,EV,0.0,0.0,0.0,0.000110000000859,0.0,0.0,0.0,1337705000.0,6192564874453.29
China,CHN,Asia,AS,2010,2010-2014,Pre-Pandemic,Vans,BEV,120.0,0.0,400.0,0.0,0.0,0.0,0.0,1337705000.0,6192564874453.29
China,CHN,Asia,AS,2010,2010-2014,Pre-Pandemic,Vans,EV,0.0,0.009999999776483,0.0,0.005499999970198,3.0,0.0,0.0,1337705000.0,6192564874453.29
China,CHN,Asia,AS,2011,2010-2014,Pre-Pandemic,Buses,BEV,440.0,0.0,4100.0,0.0,0.0,0.0,0.0,1345035000.0,7671757207851.29
China,CHN,Asia,AS,2011,2010-2014,Pre-Pandemic,Buses,EV,0.0,0.529999971389771,0.0,0.119999997317791,110.0,0.0,0.0,1345035000.0,7671757207851.29
China,CHN,Asia,AS,2011,2010-2014,Pre-Pandemic,Buses,PHEV,160.0,0.0,160.0,0.0,0.0,0.0,0.0,1345035000.0,7671757207851.29
China,CHN,Asia,AS,2011,2010-2014,Pre-Pandemic,Cars,BEV,4800.0,0.0,6300.0,0.0,0.0,0.0,0.0,1345035000.0,7671757207851.29
China,CHN,Asia,AS,2011,2010-2014,Pre-Pandemic,Cars,EV,0.0,0.034000001847744,0.0,0.009200000204146,120.0,0.0,0.0,1345035000.0,7671757207851.29
China,CHN,Asia,AS,2011,2010-2014,Pre-Pandemic,Cars,PHEV,320.0,0.0,660.0,0.0,0.0,0.0,0.0,1345035000.0,7671757207851.29
China,CHN,Asia,AS,2011,2010-2014,Pre-Pandemic,Trucks,BEV,0.0,0.0,120.0,0.0,0.0,0.0,0.0,1345035000.0,7671757207851.29
China,CHN,Asia,AS,2011,2010-2014,Pre-Pandemic,Trucks,EV,0.0,0.0,0.0,0.000769999984186,0.0,0.0,0.0,1345035000.0,7671757207851.29
China,CHN,Asia,AS,2011,2010-2014,Pre-Pandemic,Vans,BEV,150.0,0.0,700.0,0.0,0.0,0.0,0.0,1345035000.0,7671757207851.29
China,CHN,Asia,AS,2011,2010-2014,Pre-Pandemic,Vans,EV,0.0,0.016000000759959,0.0,0.008899999782443,2.5,0.0,0.0,1345035000.0,7671757207851.29
China,CHN,Asia,AS,2012,2010-2014,Pre-Pandemic,Buses,BEV,1400.0,0.0,5900.0,0.0,0.0,0.0,0.0,1354190000.0,8673664713189.24
China,CHN,Asia,AS,2012,2010-2014,Pre-Pandemic,Buses,EV,0.0,1.29999995231628,0.0,0.189999997615814,140.0,0.0,0.0,1354190000.0,8673664713189.24
China,CHN,Asia,AS,2012,2010-2014,Pre-Pandemic,Buses,PHEV,510.0,0.0,680.0,0.0,0.0,0.0,0.0,1354190000.0,8673664713189.24
China,CHN,Asia,AS,2012,2010-2014,Pre-Pandemic,Cars,BEV,9600.0,0.0,16000.0,0.0,0.0,0.0,0.0,1354190000.0,8673664713189.24
China,CHN,Asia,AS,2012,2010-2014,Pre-Pandemic,Cars,EV,0.0,0.072999998927116,0.0,0.018999999389052,230.0,0.0,0.0,1354190000.0,8673664713189.24
China,CHN,Asia,AS,2012,2010-2014,Pre-Pandemic,Cars,PHEV,260.0,0.0,920.0,0.0,0.0,0.0,0.0,1354190000.0,8673664713189.24
China,CHN,Asia,AS,2012,2010-2014,Pre-Pandemic,Trucks,BEV,0.0,0.0,540.0,0.0,0.0,0.0,0.0,1354190000.0,8673664713189.24
China,CHN,Asia,AS,2012,2010-2014,Pre-Pandemic,Trucks,EV,0.0,0.0,0.0,0.003199999919161,0.0,0.0,0.0,1354190000.0,8673664713189.24
China,CHN,Asia,AS,2012,2010-2014,Pre-Pandemic,Vans,BEV,670.0,0.0,1200.0,0.0,0.0,0.0,0.0,1354190000.0,8673664713189.24
China,CHN,Asia,AS,2012,2010-2014,Pre-Pandemic,Vans,EV,0.0,0.072999998927116,0.0,0.014000000432134,4.0,0.0,0.0,1354190000.0,8673664713189.24
China,CHN,Asia,AS,2013,2010-2014,Pre-Pandemic,Buses,BEV,2000.0,0.0,7600.0,0.0,0.0,0.0,0.0,1363240000.0,9743124247267.24
China,CHN,Asia,AS,2013,2010-2014,Pre-Pandemic,Buses,EV,0.0,2.59999990463257,0.0,0.28999999165535,220.0,0.0,0.0,1363240000.0,9743124247267.24
China,CHN,Asia,AS,2013,2010-2014,Pre-Pandemic,Buses,PHEV,1800.0,0.0,2400.0,0.0,0.0,0.0,0.0,1363240000.0,9743124247267.24
China,CHN,Asia,AS,2013,2010-2014,Pre-Pandemic,Cars,BEV,15000.0,0.0,31000.0,0.0,0.0,0.0,0.0,1363240000.0,9743124247267.24
China,CHN,Asia,AS,2013,2010-2014,Pre-Pandemic,Cars,EV,0.0,0.094999998807907,0.0,0.030999999493361,470.0,0.0,0.0,1363240000.0,9743124247267.24
China,CHN,Asia,AS,2013,2010-2014,Pre-Pandemic,Cars,PHEV,730.0,0.0,1600.0,0.0,0.0,0.0,0.0,1363240000.0,9743124247267.24
China,CHN,Asia,AS,2013,2010-2014,Pre-Pandemic,Trucks,BEV,0.0,0.0,1400.0,0.0,0.0,0.0,0.0,1363240000.0,9743124247267.24
China,CHN,Asia,AS,2013,2010-2014,Pre-Pandemic,Trucks,EV,0.0,0.0,0.0,0.00760000012815,0.0,0.0,0.0,1363240000.0,9743124247267.24
China,CHN,Asia,AS,2013,2010-2014,Pre-Pandemic,Vans,BEV,750.0,0.0,1800.0,0.0,0.0,0.0,0.0,1363240000.0,9743124247267.24
China,CHN,Asia,AS,2013,2010-2014,Pre-Pandemic,Vans,EV,0.0,0.07599999755621,0.0,0.019999999552965,6.0,0.0,0.0,1363240000.0,9743124247267.24
China,CHN,Asia,AS,2014,2010-2014,Pre-Pandemic,Buses,BEV,4000.0,0.0,22000.0,0.0,0.0,0.0,0.2508361204013378,1371860000.0,10674533168257.4
China,CHN,Asia,AS,2014,2010-2014,Pre-Pandemic,Buses,EV,0.0,8.0,0.0,0.889999985694885,460.0,0.0,0.2508361204013378,1371860000.0,10674533168257.4
China,CHN,Asia,AS,2014,2010-2014,Pre-Pandemic,Buses,PHEV,6000.0,0.0,8400.0,0.0,0.0,0.0,0.2508361204013378,1371860000.0,10674533168257.4
China,CHN,Asia,AS,2014,2010-2014,Pre-Pandemic,Cars,BEV,49000.0,0.0,59000.0,0.0,0.0,0.0,0.2508361204013378,1371860000.0,10674533168257.4
China,CHN,Asia,AS,2014,2010-2014,Pre-Pandemic,Cars,EV,0.0,0.400000005960465,0.0,0.070000000298023,660.0,0.0,0.2508361204013378,1371860000.0,10674533168257.4
China,CHN,Asia,AS,2014,2010-2014,Pre-Pandemic,Cars,PHEV,24000.0,0.0,26000.0,0.0,0.0,0.0,0.2508361204013378,1371860000.0,10674533168257.4
China,CHN,Asia,AS,2014,2010-2014,Pre-Pandemic,EV,Publicly available fast,0.0,0.0,0.0,0.0,0.0,9000.0,0.2508361204013378,1371860000.0,10674533168257.4
China,CHN,Asia,AS,2014,2010-2014,Pre-Pandemic,EV,Publicly available slow,0.0,0.0,0.0,0.0,0.0,21000.0,0.2508361204013378,1371860000.0,10674533168257.4
China,CHN,Asia,AS,2014,2010-2014,Pre-Pandemic,Trucks,BEV,0.0,0.0,1700.0,0.0,0.0,0.0,0.2508361204013378,1371860000.0,10674533168257.4
China,CHN,Asia,AS,2014,2010-2014,Pre-Pandemic,Trucks,EV,0.0,0.0,0.0,0.00870000012219,0.0,0.0,0.2508361204013378,1371860000.0,10674533168257.4
China,CHN,Asia,AS,2014,2010-2014,Pre-Pandemic,Vans,BEV,480.0,0.0,2500.0,0.0,0.0,0.0,0.2508361204013378,1371860000.0,10674533168257.4
China,CHN,Asia,AS,2014,2010-2014,Pre-Pandemic,Vans,EV,0.0,0.045000001788139,0.0,0.025000000372529,8.0,0.0,0.2508361204013378,1371860000.0,10674533168257.4
China,CHN,Asia,AS,2015,2015-2019,Pre-Pandemic,Buses,BEV,43000.0,0.0,98000.0,0.0,0.0,0.0,0.1313981430547173,1379860000.0,11280814787468.9
China,CHN,Asia,AS,2015,2015-2019,Pre-Pandemic,Buses,EV,0.0,38.0,0.0,3.59999990463257,3400.0,0.0,0.1313981430547173,1379860000.0,11280814787468.9
China,CHN,Asia,AS,2015,2015-2019,Pre-Pandemic,Buses,PHEV,13000.0,0.0,22000.0,0.0,0.0,0.0,0.1313981430547173,1379860000.0,11280814787468.9
China,CHN,Asia,AS,2015,2015-2019,Pre-Pandemic,Cars,BEV,150000.0,0.0,210000.0,0.0,0.0,0.0,0.1313981430547173,1379860000.0,11280814787468.9
China,CHN,Asia,AS,2015,2015-2019,Pre-Pandemic,Cars,EV,0.0,1.0,0.0,0.209999993443489,1600.0,0.0,0.1313981430547173,1379860000.0,11280814787468.9
China,CHN,Asia,AS,2015,2015-2019,Pre-Pandemic,Cars,PHEV,61000.0,0.0,87000.0,0.0,0.0,0.0,0.1313981430547173,1379860000.0,11280814787468.9
China,CHN,Asia,AS,2015,2015-2019,Pre-Pandemic,EV,Publicly available fast,0.0,0.0,0.0,0.0,0.0,12000.0,0.1313981430547173,1379860000.0,11280814787468.9
China,CHN,Asia,AS,2015,2015-2019,Pre-Pandemic,EV,Publicly available slow,0.0,0.0,0.0,0.0,0.0,47000.0,0.1313981430547173,1379860000.0,11280814787468.9
China,CHN,Asia,AS,2015,2015-2019,Pre-Pandemic,Trucks,BEV,17000.0,0.0,17000.0,0.0,0.0,0.0,0.1313981430547173,1379860000.0,11280814787468.9
China,CHN,Asia,AS,2015,2015-2019,Pre-Pandemic,Trucks,EV,0.0,1.5,0.0,0.08500000089407,910.0,0.0,0.1313981430547173,1379860000.0,11280814787468.9
China,CHN,Asia,AS,2015,2015-2019,Pre-Pandemic,Vans,BEV,15000.0,0.0,15000.0,0.0,0.0,0.0,0.1313981430547173,1379860000.0,11280814787468.9
China,CHN,Asia,AS,2015,2015-2019,Pre-Pandemic,Vans,EV,0.0,1.39999997615814,0.0,0.140000000596046,93.0,0.0,0.1313981430547173,1379860000.0,11280814787468.9
China,CHN,Asia,AS,2015,2015-2019,Pre-Pandemic,Vans,PHEV,0.0,0.0,17.0,0.0,0.0,0.0,0.1313981430547173,1379860000.0,11280814787468.9
China,CHN,Asia,AS,2016,2015-2019,Pre-Pandemic,Buses,BEV,76000.0,0.0,190000.0,0.0,0.0,0.0,0.14596001316745652,1387790000.0,11456024084962.0
China,CHN,Asia,AS,2016,2015-2019,Pre-Pandemic,Buses,EV,0.0,53.0,0.0,6.59999990463257,6300.0,0.0,0.14596001316745652,1387790000.0,11456024084962.0
China,CHN,Asia,AS,2016,2015-2019,Pre-Pandemic,Buses,FCEV,0.0,0.0,1.0,0.0,0.0,0.0,0.14596001316745652,1387790000.0,11456024084962.0
China,CHN,Asia,AS,2016,2015-2019,Pre-Pandemic,Buses,PHEV,7600.0,0.0,29000.0,0.0,0.0,0.0,0.14596001316745652,1387790000.0,11456024084962.0
China,CHN,Asia,AS,2016,2015-2019,Pre-Pandemic,Cars,BEV,260000.0,0.0,460000.0,0.0,0.0,0.0,0.14596001316745652,1387790000.0,11456024084962.0
China,CHN,Asia,AS,2016,2015-2019,Pre-Pandemic,Cars,EV,0.0,1.5,0.0,0.389999985694885,2400.0,0.0,0.14596001316745652,1387790000.0,11456024084962.0
China,CHN,Asia,AS,2016,2015-2019,Pre-Pandemic,Cars,PHEV,79000.0,0.0,170000.0,0.0,0.0,0.0,0.14596001316745652,1387790000.0,11456024084962.0
China,CHN,Asia,AS,2016,2015-2019,Pre-Pandemic,EV,Publicly available fast,0.0,0.0,0.0,0.0,0.0,55000.0,0.14596001316745652,1387790000.0,11456024084962.0
China,CHN,Asia,AS,2016,2015-2019,Pre-Pandemic,EV,Publicly available slow,0.0,0.0,0.0,0.0,0.0,86000.0,0.14596001316745652,1387790000.0,11456024084962.0
China,CHN,Asia,AS,2016,2015-2019,Pre-Pandemic,Trucks,BEV,46000.0,0.0,64000.0,0.0,0.0,0.0,0.14596001316745652,1387790000.0,11456024084962.0
China,CHN,Asia,AS,2016,2015-2019,Pre-Pandemic,Trucks,EV,0.0,3.20000004768372,0.0,0.300000011920929,2800.0,0.0,0.14596001316745652,1387790000.0,11456024084962.0
China,CHN,Asia,AS,2016,2015-2019,Pre-Pandemic,Vans,BEV,11000.0,0.0,53000.0,0.0,0.0,0.0,0.14596001316745652,1387790000.0,11456024084962.0
China,CHN,Asia,AS,2016,2015-2019,Pre-Pandemic,Vans,EV,0.0,0.879999995231628,0.0,0.469999998807907,120.0,0.0,0.14596001316745652,1387790000.0,11456024084962.0
China,CHN,Asia,AS,2016,2015-2019,Pre-Pandemic,Vans,PHEV,0.0,0.0,17.0,0.0,0.0,0.0,0.14596001316745652,1387790000.0,11456024084962.0
China,CHN,Asia,AS,2017,2015-2019,Pre-Pandemic,Buses,BEV,88000.0,0.0,280000.0,0.0,0.0,0.0,0.1203146482236926,1396215000.0,12537559062282.9
China,CHN,Asia,AS,2017,2015-2019,Pre-Pandemic,Buses,EV,0.0,60.0,0.0,9.39999961853027,11000.0,0.0,0.1203146482236926,1396215000.0,12537559062282.9
China,CHN,Asia,AS,2017,2015-2019,Pre-Pandemic,Buses,FCEV,380.0,0.0,340.0,0.0,0.0,0.0,0.1203146482236926,1396215000.0,12537559062282.9
China,CHN,Asia,AS,2017,2015-2019,Pre-Pandemic,Buses,PHEV,240.0,0.0,30000.0,0.0,0.0,0.0,0.1203146482236926,1396215000.0,12537559062282.9
China,CHN,Asia,AS,2017,2015-2019,Pre-Pandemic,Cars,BEV,470000.0,0.0,930000.0,0.0,0.0,0.0,0.1203146482236926,1396215000.0,12537559062282.9
China,CHN,Asia,AS,2017,2015-2019,Pre-Pandemic,Cars,EV,0.0,2.40000009536743,0.0,0.660000026226044,3400.0,0.0,0.1203146482236926,1396215000.0,12537559062282.9
China,CHN,Asia,AS,2017,2015-2019,Pre-Pandemic,Cars,PHEV,110000.0,0.0,280000.0,0.0,0.0,0.0,0.1203146482236926,1396215000.0,12537559062282.9
China,CHN,Asia,AS,2017,2015-2019,Pre-Pandemic,EV,Publicly available fast,0.0,0.0,0.0,0.0,0.0,83000.0,0.1203146482236926,1396215000.0,12537559062282.9
China,CHN,Asia,AS,2017,2015-2019,Pre-Pandemic,EV,Publicly available slow,0.0,0.0,0.0,0.0,0.0,130000.0,0.1203146482236926,1396215000.0,12537559062282.9
China,CHN,Asia,AS,2017,2015-2019,Pre-Pandemic,Trucks,BEV,71000.0,0.0,130000.0,0.0,0.0,0.0,0.1203146482236926,1396215000.0,12537559062282.9
China,CHN,Asia,AS,2017,2015-2019,Pre-Pandemic,Trucks,EV,0.0,3.70000004768372,0.0,0.589999973773956,4200.0,0.0,0.1203146482236926,1396215000.0,12537559062282.9
China,CHN,Asia,AS,2017,2015-2019,Pre-Pandemic,Trucks,FCEV,0.0,0.0,1.0,0.0,0.0,0.0,0.1203146482236926,1396215000.0,12537559062282.9
China,CHN,Asia,AS,2017,2015-2019,Pre-Pandemic,Vans,BEV,68000.0,0.0,120000.0,0.0,0.0,0.0,0.1203146482236926,1396215000.0,12537559062282.9
China,CHN,Asia,AS,2017,2015-2019,Pre-Pandemic,Vans,EV,0.0,4.90000009536743,0.0,0.97000002861023,540.0,0.0,0.1203146482236926,1396215000.0,12537559062282.9
China,CHN,Asia,AS,2017,2015-2019,Pre-Pandemic,Vans,PHEV,0.0,0.0,17.0,0.0,0.0,0.0,0.1203146482236926,1396215000.0,12537559062282.9
China,CHN,Asia,AS,2018,2015-2019,Pre-Pandemic,Buses,BEV,83000.0,0.0,360000.0,0.0,0.0,0.0,0.08992155842719868,1402760000.0,14147765772963.8
China,CHN,Asia,AS,2018,2015-2019,Pre-Pandemic,Buses,EV,0.0,64.0,0.0,12.0,15000.0,0.0,0.08992155842719868,1402760000.0,14147765772963.8
China,CHN,Asia,AS,2018,2015-2019,Pre-Pandemic,Buses,FCEV,890.0,0.0,1200.0,0.0,0.0,0.0,0.08992155842719868,1402760000.0,14147765772963.8
China,CHN,Asia,AS,2018,2015-2019,Pre-Pandemic,Buses,PHEV,1200.0,0.0,31000.0,0.0,0.0,0.0,0.08992155842719868,1402760000.0,14147765772963.8
China,CHN,Asia,AS,2018,2015-2019,Pre-Pandemic,Cars,BEV,820000.0,0.0,1700000.0,0.0,0.0,0.0,0.08992155842719868,1402760000.0,14147765772963.8
China,CHN,Asia,AS,2018,2015-2019,Pre-Pandemic,Cars,EV,0.0,4.69999980926514,0.0,1.10000002384186,6200.0,0.0,0.08992155842719868,1402760000.0,14147765772963.8
China,CHN,Asia,AS,2018,2015-2019,Pre-Pandemic,Cars,PHEV,270000.0,0.0,540000.0,0.0,0.0,0.0,0.08992155842719868,1402760000.0,14147765772963.8
China,CHN,Asia,AS,2018,2015-2019,Pre-Pandemic,EV,Publicly available fast,0.0,0.0,0.0,0.0,0.0,110000.0,0.08992155842719868,1402760000.0,14147765772963.8
China,CHN,Asia,AS,2018,2015-2019,Pre-Pandemic,EV,Publicly available slow,0.0,0.0,0.0,0.0,0.0,160000.0,0.08992155842719868,1402760000.0,14147765772963.8
China,CHN,Asia,AS,2018,2015-2019,Pre-Pandemic,Trucks,BEV,36000.0,0.0,170000.0,0.0,0.0,0.0,0.08992155842719868,1402760000.0,14147765772963.8
China,CHN,Asia,AS,2018,2015-2019,Pre-Pandemic,Trucks,EV,0.0,1.89999997615814,0.0,0.709999978542328,5400.0,0.0,0.08992155842719868,1402760000.0,14147765772963.8
China,CHN,Asia,AS,2018,2015-2019,Pre-Pandemic,Trucks,FCEV,400.0,0.0,400.0,0.0,0.0,0.0,0.08992155842719868,1402760000.0,14147765772963.8
China,CHN,Asia,AS,2018,2015-2019,Pre-Pandemic,Vans,BEV,54000.0,0.0,200000.0,0.0,0.0,0.0,0.08992155842719868,1402760000.0,14147765772963.8
China,CHN,Asia,AS,2018,2015-2019,Pre-Pandemic,Vans,EV,0.0,3.5,0.0,1.5,490.0,0.0,0.08992155842719868,1402760000.0,14147765772963.8
China,CHN,Asia,AS,2018,2015-2019,Pre-Pandemic,Vans,PHEV,0.0,0.0,17.0,0.0,0.0,0.0,0.08992155842719868,1402760000.0,14147765772963.8
China,CHN,Asia,AS,2019,2015-2019,Pre-Pandemic,Buses,BEV,68000.0,0.0,430000.0,0.0,0.0,0.0,0.1192654650476185,1407745000.0,14560167101283.4
China,CHN,Asia,AS,2019,2015-2019,Pre-Pandemic,Buses,EV,0.0,61.0,0.0,15.0,15000.0,0.0,0.1192654650476185,1407745000.0,14560167101283.4
China,CHN,Asia,AS,2019,2015-2019,Pre-Pandemic,Buses,FCEV,1100.0,0.0,2300.0,0.0,0.0,0.0,0.1192654650476185,1407745000.0,14560167101283.4
China,CHN,Asia,AS,2019,2015-2019,Pre-Pandemic,Buses,PHEV,1300.0,0.0,32000.0,0.0,0.0,0.0,0.1192654650476185,1407745000.0,14560167101283.4
China,CHN,Asia,AS,2019,2015-2019,Pre-Pandemic,Cars,BEV,830000.0,0.0,2600000.0,0.0,0.0,0.0,0.1192654650476185,1407745000.0,14560167101283.4
China,CHN,Asia,AS,2019,2015-2019,Pre-Pandemic,Cars,EV,0.0,5.0,0.0,1.5,8400.0,0.0,0.1192654650476185,1407745000.0,14560167101283.4
China,CHN,Asia,AS,2019,2015-2019,Pre-Pandemic,Cars,PHEV,230000.0,0.0,770000.0,0.0,0.0,0.0,0.1192654650476185,1407745000.0,14560167101283.4
China,CHN,Asia,AS,2019,2015-2019,Pre-Pandemic,EV,Publicly available fast,0.0,0.0,0.0,0.0,0.0,210000.0,0.1192654650476185,1407745000.0,14560167101283.4
China,CHN,Asia,AS,2019,2015-2019,Pre-Pandemic,EV,Publicly available slow,0.0,0.0,0.0,0.0,0.0,300000.0,0.1192654650476185,1407745000.0,14560167101283.4
China,CHN,Asia,AS,2019,2015-2019,Pre-Pandemic,Trucks,BEV,24000.0,0.0,190000.0,0.0,0.0,0.0,0.1192654650476185,1407745000.0,14560167101283.4
China,CHN,Asia,AS,2019,2015-2019,Pre-Pandemic,Trucks,EV,0.0,1.20000004768372,0.0,0.759999990463257,4800.0,0.0,0.1192654650476185,1407745000.0,14560167101283.4
China,CHN,Asia,AS,2019,2015-2019,Pre-Pandemic,Trucks,FCEV,2000.0,0.0,1800.0,0.0,0.0,0.0,0.1192654650476185,1407745000.0,14560167101283.4
China,CHN,Asia,AS,2019,2015-2019,Pre-Pandemic,Trucks,PHEV,31.0,0.0,31.0,0.0,0.0,0.0,0.1192654650476185,1407745000.0,14560167101283.4
China,CHN,Asia,AS,2019,2015-2019,Pre-Pandemic,Vans,BEV,27000.0,0.0,250000.0,0.0,0.0,0.0,0.1192654650476185,1407745000.0,14560167101283.4
China,CHN,Asia,AS,2019,2015-2019,Pre-Pandemic,Vans,EV,0.0,1.60000002384186,0.0,1.70000004768372,500.0,0.0,0.1192654650476185,1407745000.0,14560167101283.4
China,CHN,Asia,AS,2019,2015-2019,Pre-Pandemic,Vans,PHEV,27.0,0.0,44.0,0.0,0.0,0.0,0.1192654650476185,1407745000.0,14560167101283.4
China,CHN,Asia,AS,2020,2020-2023,Pandemic,Buses,BEV,55000.0,0.0,480000.0,0.0,0.0,0.0,0.14752392027515943,1411100000.0,14996414166715.1
China,CHN,Asia,AS,2020,2020-2023,Pandemic,Buses,EV,0.0,66.0,0.0,17.0,15000.0,0.0,0.14752392027515943,1411100000.0,14996414166715.1
China,CHN,Asia,AS,2020,2020-2023,Pandemic,Buses,FCEV,1200.0,0.0,3300.0,0.0,0.0,0.0,0.14752392027515943,1411100000.0,14996414166715.1
China,CHN,Asia,AS,2020,2020-2023,Pandemic,Buses,PHEV,1800.0,0.0,34000.0,0.0,0.0,0.0,0.14752392027515943,1411100000.0,14996414166715.1
China,CHN,Asia,AS,2020,2020-2023,Pandemic,Cars,BEV,920000.0,0.0,3500000.0,0.0,0.0,0.0,0.14752392027515943,1411100000.0,14996414166715.1
China,CHN,Asia,AS,2020,2020-2023,Pandemic,Cars,EV,0.0,5.69999980926514,0.0,1.89999997615814,9600.0,0.0,0.14752392027515943,1411100000.0,14996414166715.1
China,CHN,Asia,AS,2020,2020-2023,Pandemic,Cars,PHEV,220000.0,0.0,990000.0,0.0,0.0,0.0,0.14752392027515943,1411100000.0,14996414166715.1
China,CHN,Asia,AS,2020,2020-2023,Pandemic,EV,Publicly available fast,0.0,0.0,0.0,0.0,0.0,310000.0,0.14752392027515943,1411100000.0,14996414166715.1
China,CHN,Asia,AS,2020,2020-2023,Pandemic,EV,Publicly available slow,0.0,0.0,0.0,0.0,0.0,500000.0,0.14752392027515943,1411100000.0,14996414166715.1
China,CHN,Asia,AS,2020,2020-2023,Pandemic,Trucks,BEV,17000.0,0.0,210000.0,0.0,0.0,0.0,0.14752392027515943,1411100000.0,14996414166715.1
China,CHN,Asia,AS,2020,2020-2023,Pandemic,Trucks,EV,0.0,0.610000014305115,0.0,0.759999990463257,4400.0,0.0,0.14752392027515943,1411100000.0,14996414166715.1
China,CHN,Asia,AS,2020,2020-2023,Pandemic,Trucks,FCEV,1300.0,0.0,3200.0,0.0,0.0,0.0,0.14752392027515943,1411100000.0,14996414166715.1
China,CHN,Asia,AS,2020,2020-2023,Pandemic,Trucks,PHEV,27.0,0.0,58.0,0.0,0.0,0.0,0.14752392027515943,1411100000.0,14996414166715.1
China,CHN,Asia,AS,2020,2020-2023,Pandemic,Vans,BEV,26000.0,0.0,270000.0,0.0,0.0,0.0,0.14752392027515943,1411100000.0,14996414166715.1
China,CHN,Asia,AS,2020,2020-2023,Pandemic,Vans,EV,0.0,1.39999997615814,0.0,1.70000004768372,480.0,0.0,0.14752392027515943,1411100000.0,14996414166715.1
China,CHN,Asia,AS,2020,2020-2023,Pandemic,Vans,PHEV,1.0,0.0,77.0,0.0,0.0,0.0,0.14752392027515943,1411100000.0,14996414166715.1
China,CHN,Asia,AS,2021,2020-2023,Pandemic,Buses,BEV,42000.0,0.0,530000.0,0.0,0.0,0.0,0.12871695388082735,1412360000.0,18201698719564.0
China,CHN,Asia,AS,2021,2020-2023,Pandemic,Buses,EV,0.0,56.0,0.0,20.0,16000.0,0.0,0.12871695388082735,1412360000.0,18201698719564.0
China,CHN,Asia,AS,2021,2020-2023,Pandemic,Buses,FCEV,900.0,0.0,4200.0,0.0,0.0,0.0,0.12871695388082735,1412360000.0,18201698719564.0
China,CHN,Asia,AS,2021,2020-2023,Pandemic,Buses,PHEV,860.0,0.0,35000.0,0.0,0.0,0.0,0.12871695388082735,1412360000.0,18201698719564.0
China,CHN,Asia,AS,2021,2020-2023,Pandemic,Cars,BEV,2700000.0,0.0,6200000.0,0.0,0.0,0.0,0.12871695388082735,1412360000.0,18201698719564.0
China,CHN,Asia,AS,2021,2020-2023,Pandemic,Cars,EV,0.0,16.0,0.0,3.09999990463257,18000.0,0.0,0.12871695388082735,1412360000.0,18201698719564.0
China,CHN,Asia,AS,2021,2020-2023,Pandemic,Cars,FCEV,19.0,0.0,19.0,0.0,0.0,0.0,0.12871695388082735,1412360000.0,18201698719564.0
China,CHN,Asia,AS,2021,2020-2023,Pandemic,Cars,PHEV,550000.0,0.0,1600000.0,0.0,0.0,0.0,0.12871695388082735,1412360000.0,18201698719564.0
China,CHN,Asia,AS,2021,2020-2023,Pandemic,EV,Publicly available fast,0.0,0.0,0.0,0.0,0.0,470000.0,0.12871695388082735,1412360000.0,18201698719564.0
China,CHN,Asia,AS,2021,2020-2023,Pandemic,EV,Publicly available slow,0.0,0.0,0.0,0.0,0.0,680000.0,0.12871695388082735,1412360000.0,18201698719564.0
China,CHN,Asia,AS,2021,2020-2023,Pandemic,Trucks,BEV,18000.0,0.0,230000.0,0.0,0.0,0.0,0.12871695388082735,1412360000.0,18201698719564.0
China,CHN,Asia,AS,2021,2020-2023,Pandemic,Trucks,EV,0.0,0.75,0.0,0.779999971389771,4700.0,0.0,0.12871695388082735,1412360000.0,18201698719564.0
China,CHN,Asia,AS,2021,2020-2023,Pandemic,Trucks,FCEV,1200.0,0.0,4300.0,0.0,0.0,0.0,0.12871695388082735,1412360000.0,18201698719564.0
China,CHN,Asia,AS,2021,2020-2023,Pandemic,Trucks,PHEV,520.0,0.0,580.0,0.0,0.0,0.0,0.12871695388082735,1412360000.0,18201698719564.0
China,CHN,Asia,AS,2021,2020-2023,Pandemic,Vans,BEV,71000.0,0.0,330000.0,0.0,0.0,0.0,0.12871695388082735,1412360000.0,18201698719564.0
China,CHN,Asia,AS,2021,2020-2023,Pandemic,Vans,EV,0.0,4.09999990463257,0.0,2.0,730.0,0.0,0.12871695388082735,1412360000.0,18201698719564.0
China,CHN,Asia,AS,2021,2020-2023,Pandemic,Vans,FCEV,3.0,0.0,3.0,0.0,0.0,0.0,0.12871695388082735,1412360000.0,18201698719564.0
China,CHN,Asia,AS,2021,2020-2023,Pandemic,Vans,PHEV,160.0,0.0,230.0,0.0,0.0,0.0,0.12871695388082735,1412360000.0,18201698719564.0
China,CHN,Asia,AS,2022,2020-2023,Post-Pandemic,Buses,BEV,44000.0,0.0,570000.0,0.0,0.0,0.0,0.11397494752943112,1412175000.0,18316765021690.2
China,CHN,Asia,AS,2022,2020-2023,Post-Pandemic,Buses,EV,0.0,66.0,0.0,22.0,11000.0,0.0,0.11397494752943112,1412175000.0,18316765021690.2
China,CHN,Asia,AS,2022,2020-2023,Post-Pandemic,Buses,FCEV,1300.0,0.0,5400.0,0.0,0.0,0.0,0.11397494752943112,1412175000.0,18316765021690.2
